epoch_idx	precision@20	recall@20	ndcg@20	precision@40	recall@40	ndcg@40	precision@60	recall@60	ndcg@60	precision@80	recall@80	ndcg@80	precision@100	recall@100	ndcg@100
31.0	0.1273985058069229	0.17027059197425842	0.18227874146543985	0.10451532900333405	0.2670365273952484	0.21050839191421072	0.0910218134522438	0.33965566754341125	0.23614683251005003	0.08140638470649719	0.3964987099170685	0.25719612154578114	0.07427340000867844	0.4447244107723236	0.2750361473207169
32.0	0.12862469255924225	0.17121919989585876	0.18438216712788721	0.10528583824634552	0.26800790429115295	0.21244115163637678	0.09146921336650848	0.3403862416744232	0.23791582707111328	0.08200082927942276	0.39854946732521057	0.2594334975251979	0.07482519000768661	0.44767728447914124	0.2774898229967451
33.0	0.12966859340667725	0.1728624403476715	0.18614502256029378	0.10557994991540909	0.26893332600593567	0.21377056170345435	0.09166529774665833	0.34205716848373413	0.23945596672837297	0.08217067271471024	0.3998391628265381	0.2609524669232668	0.07500579208135605	0.4491952061653137	0.27913743895626514
34.0	0.13113504648208618	0.17434006929397583	0.18861878703935123	0.10672327131032944	0.2721952795982361	0.21651012795186186	0.09274786710739136	0.34486091136932373	0.24217480765674398	0.08286453783512115	0.402593195438385	0.2635064654574467	0.07543496042490005	0.45153748989105225	0.2814538071760602
35.0	0.12947805225849152	0.1725853532552719	0.18678436732076706	0.10572079569101334	0.2697503864765167	0.21486719490879558	0.09196630865335464	0.34399542212486267	0.24097650532436354	0.08225973695516586	0.4018082320690155	0.2623250784492942	0.07508036494255066	0.451112300157547	0.2805212178967019
36.0	0.13229495286941528	0.17637458443641663	0.19178916022936354	0.10718724131584167	0.27427881956100464	0.21950045480369995	0.09305164217948914	0.3469964563846588	0.24522559081320253	0.08318144083023071	0.4058449864387512	0.2668501947683741	0.07551781088113785	0.4525630474090576	0.2841658268995304
37.0	0.13299918174743652	0.1765841394662857	0.1927032075041738	0.10736536234617233	0.27358296513557434	0.21992074164937211	0.09337476640939713	0.34782838821411133	0.24608458384955473	0.08367854356765747	0.40819352865219116	0.2682301399065483	0.07608450204133987	0.45608827471733093	0.28593195302692015
38.0	0.13194698095321655	0.17658135294914246	0.19227229051695846	0.1069345474243164	0.27367836236953735	0.2197931123985539	0.09299364686012268	0.34688931703567505	0.24568055397179628	0.08341135084629059	0.407152384519577	0.26784681970289775	0.07607622444629669	0.45664846897125244	0.2861181538758645
39.0	0.13329744338989258	0.17899072170257568	0.1939925739688077	0.10747721791267395	0.27576944231987	0.22124999585735103	0.09332504868507385	0.3491768538951874	0.24716017940993396	0.08335335552692413	0.40806809067726135	0.2687912547281103	0.07607622444629669	0.45813289284706116	0.28725705999653617
40.0	0.1338111162185669	0.1789121925830841	0.19493094775341152	0.10879453271627426	0.277729332447052	0.22303991948032156	0.09410936385393143	0.3511924147605896	0.24873783298556745	0.08415907621383667	0.41100504994392395	0.27067516112341666	0.076546810567379	0.4596906900405884	0.2885793921868319
41.0	0.13439933955669403	0.17963311076164246	0.19591835866812002	0.10869510471820831	0.27731215953826904	0.2234779403404482	0.09427230060100555	0.35231250524520874	0.2498114776102102	0.08412592858076096	0.4112478494644165	0.27142442703946296	0.07649875432252884	0.45927777886390686	0.2892223295207091
42.0	0.13566693663597107	0.18143972754478455	0.19805013837858368	0.10956504195928574	0.2798038721084595	0.22577368583889193	0.09460922330617905	0.35325688123703003	0.2514330069726897	0.08441384881734848	0.41267040371894836	0.27320169024492835	0.07680530101060867	0.46122196316719055	0.29116120117888394
43.0	0.13438276946544647	0.18060383200645447	0.1971455787076905	0.10929577052593231	0.27978619933128357	0.2255928662771252	0.09450704604387283	0.35475078225135803	0.2517451291079708	0.08438898622989655	0.41325822472572327	0.27338777126729785	0.07673073559999466	0.4622986316680908	0.29143175718075964
44.0	0.13522782921791077	0.18146643042564392	0.19856900676462821	0.10994615405797958	0.28246963024139404	0.22743894006855403	0.0949351042509079	0.35526636242866516	0.25299629723345296	0.0848674401640892	0.4162956178188324	0.27529800217835776	0.07696934789419174	0.4640677571296692	0.29292826562679036
45.0	0.13550952076911926	0.1809869408607483	0.1988158151353224	0.10977630317211151	0.2813777029514313	0.22726351186425167	0.09504556655883789	0.3554413318634033	0.2532279370247127	0.0850662812590599	0.4162178039550781	0.27558345271056167	0.0771731585264206	0.4647822678089142	0.2934186027966118
46.0	0.13714167475700378	0.1826571524143219	0.2015705225272114	0.11082849651575089	0.28292763233184814	0.2296077996401802	0.09546258300542831	0.35760682821273804	0.2554388454626642	0.08522990345954895	0.4167422950267792	0.2772527606028272	0.07758906483650208	0.46624305844306946	0.2955899231557442
47.0	0.13735707104206085	0.18380126357078552	0.20160572435668733	0.1109444871544838	0.28353142738342285	0.22965465567567603	0.09556752443313599	0.35763853788375854	0.2554308900680651	0.08523612469434738	0.4177752435207367	0.27742684020075253	0.07732228189706802	0.4658423066139221	0.2951967987449891
48.0	0.1395028978586197	0.18589411675930023	0.20497791048179712	0.1121831014752388	0.2859909236431122	0.23276552844056536	0.09631317108869553	0.3600442707538605	0.2583555435720372	0.08577258139848709	0.4198022782802582	0.2802029930837714	0.07772659510374069	0.4679469168186188	0.297886795752971
49.0	0.13975144922733307	0.18643781542778015	0.20419586630575956	0.1119842603802681	0.2859360873699188	0.23169152362155565	0.09648163616657257	0.3609727621078491	0.25773799739276565	0.08565452694892883	0.41934919357299805	0.27905433750475833	0.07777132838964462	0.4683336317539215	0.2970784845419712
50.0	0.1402568370103836	0.1867198795080185	0.20521529112269254	0.11231151223182678	0.2876536250114441	0.2330676696638169	0.09674123674631119	0.36200499534606934	0.2589669499672446	0.08596106618642807	0.42070305347442627	0.2804890360643257	0.0779055505990982	0.4690755009651184	0.298264349790878
51.0	0.14083679020404816	0.18838363885879517	0.20691697867642392	0.11297018080949783	0.28948697447776794	0.23486109983755232	0.09668876975774765	0.36211690306663513	0.25997611308248003	0.08598177880048752	0.42048895359039307	0.28138501868984306	0.07795359939336777	0.4693119525909424	0.29931876086179143
52.0	0.1414664387702942	0.18931643664836884	0.20857222577295284	0.11327671259641647	0.29078352451324463	0.23648693284370917	0.09751726686954498	0.36448103189468384	0.2621909683404043	0.0865306556224823	0.4234061539173126	0.28372464834054745	0.07835128158330917	0.47152936458587646	0.30138328556947874
53.0	0.14183926582336426	0.18931646645069122	0.20785456625067172	0.11315244436264038	0.29080870747566223	0.23547618070255585	0.09743165224790573	0.36500459909439087	0.2613642562165919	0.08628831803798676	0.42206433415412903	0.28232579264605573	0.07836288213729858	0.4716253876686096	0.3005453700204004
54.0	0.14269262552261353	0.19025735557079315	0.2099671124138019	0.11354183405637741	0.29221194982528687	0.23760254559569063	0.09763047844171524	0.3666880130767822	0.26351167987881624	0.08651408553123474	0.4247417747974396	0.28474876047243114	0.07843081653118134	0.4727800786495209	0.30248289903210673
55.0	0.14371995627880096	0.19148311018943787	0.21166811917749492	0.11432891339063644	0.29214414954185486	0.23873053699115784	0.09835956245660782	0.3668944835662842	0.2647309976903548	0.08716859668493271	0.4257357716560364	0.2861334960775261	0.07881855964660645	0.47310808300971985	0.30359918657195617
56.0	0.1430985927581787	0.19119945168495178	0.21062650529470792	0.11381524801254272	0.29205045104026794	0.2379024495082836	0.09776856750249863	0.36671605706214905	0.2638158527083046	0.08661971986293793	0.42424124479293823	0.28486998089893983	0.07857829332351685	0.473049134016037	0.3028815490260656
57.0	0.14361225068569183	0.19242091476917267	0.21196990136067115	0.11428334563970566	0.29255810379981995	0.23904099163544945	0.09826291352510452	0.3678126037120819	0.2651573518706461	0.08697183430194855	0.42628562450408936	0.28643927823452736	0.07880198955535889	0.47473663091659546	0.304306478115213
58.0	0.14458990097045898	0.19299712777137756	0.21391303102634257	0.11535625159740448	0.29569846391677856	0.24170388370674817	0.09858878701925278	0.3681037724018097	0.2668030053511914	0.08745857328176498	0.427448034286499	0.28842662391599005	0.07916983962059021	0.47627583146095276	0.3063177085228777
59.0	0.14433304965496063	0.19382087886333466	0.2142322175233948	0.11481358855962753	0.2952228784561157	0.24166612442563343	0.09857774525880814	0.368703693151474	0.2672631852619944	0.08727630972862244	0.4281903803348541	0.2888552531047757	0.0789179801940918	0.4754983186721802	0.30636372790557764
60.0	0.14565865695476532	0.19380517303943634	0.2150155350220392	0.11586163938045502	0.29707038402557373	0.2429152541712256	0.09910521656274796	0.3696582615375519	0.26814723641415955	0.08772369474172592	0.4291301965713501	0.28966012805340957	0.07936536520719528	0.476970911026001	0.3073493455069919
61.0	0.1463048905134201	0.19497016072273254	0.21627816676944386	0.11604804545640945	0.29787084460258484	0.2438242788394962	0.09925711154937744	0.37065044045448303	0.2690721883776003	0.08782725036144257	0.43036210536956787	0.29065975361457375	0.07948964089155197	0.47830355167388916	0.3084428707264475
62.0	0.14531897008419037	0.19519886374473572	0.21542573543349708	0.11515741050243378	0.2963902950286865	0.2426029095656973	0.09843689203262329	0.3690800666809082	0.26779508853827105	0.08732809126377106	0.4297047257423401	0.2898011170582699	0.07899585366249084	0.4774964153766632	0.3074600540887014
63.0	0.14729081094264984	0.19655050337314606	0.2186722771843343	0.11669013649225235	0.2988647222518921	0.24582147161821644	0.09935653954744339	0.3723403513431549	0.27094266783012405	0.08792667835950851	0.43144118785858154	0.2924154007645263	0.07957746833562851	0.47873204946517944	0.31002918294153453
64.0	0.14772161841392517	0.19686324894428253	0.21900789872293866	0.11721209436655045	0.2996685206890106	0.24624181297652842	0.1000220999121666	0.37377724051475525	0.271659963069995	0.08832021802663803	0.4316293001174927	0.29270908873384544	0.07997017353773117	0.4801868796348572	0.3106621908314464
65.0	0.1479867547750473	0.19761639833450317	0.21939863973984985	0.11719967424869537	0.3005576431751251	0.2466186851577942	0.09985915571451187	0.37317779660224915	0.27161681817203126	0.08848799020051956	0.4328051805496216	0.2933236338520568	0.08011598885059357	0.4817509055137634	0.3113619390214429
66.0	0.1483512818813324	0.19822685420513153	0.22005938250719234	0.11674400418996811	0.2988695800304413	0.24641832944442296	0.09980668127536774	0.3727523386478424	0.27193825857699294	0.08849834650754929	0.4325990378856659	0.2937523789946614	0.07999005913734436	0.48142266273498535	0.31165197738663686
67.0	0.14777134358882904	0.19791272282600403	0.21922952399384835	0.11693455278873444	0.30079734325408936	0.246588739896371	0.0999806746840477	0.3745926320552826	0.27212584532985434	0.08854184299707413	0.43417492508888245	0.29388158560508465	0.07982435822486877	0.4810830056667328	0.3111836539169619
68.0	0.1497514545917511	0.1992310732603073	0.22158008430159684	0.11822286248207092	0.30332300066947937	0.24887864793453623	0.10069870203733444	0.37645384669303894	0.27402292611174345	0.08886080235242844	0.43442830443382263	0.2951364392822704	0.08031979948282242	0.4828256368637085	0.312970934570543
69.0	0.1495526134967804	0.19878970086574554	0.22148412820142993	0.11804886907339096	0.30269891023635864	0.24866768793776173	0.10065452009439468	0.37613198161125183	0.27396147617390393	0.08884423971176147	0.43353399634361267	0.2949884537224138	0.08034300059080124	0.48269161581993103	0.31301788320573154
70.0	0.14991715550422668	0.19987761974334717	0.2234823625880752	0.11836785078048706	0.3031948506832123	0.25050406327869446	0.10060204565525055	0.37630364298820496	0.2755156288015219	0.08916115015745163	0.436372309923172	0.2974034746365228	0.08054514974355698	0.484978586435318	0.3153019150683444
71.0	0.15002486109733582	0.19992461800575256	0.22367651845961986	0.1187531054019928	0.3046674430370331	0.25119593086796554	0.10112399607896805	0.3783629834651947	0.27650391658147677	0.08945111930370331	0.4380125105381012	0.2982093374513763	0.08071582019329071	0.48527857661247253	0.31575522480531165
72.0	0.1512344777584076	0.20083032548427582	0.2247448427678072	0.11913007497787476	0.30528923869132996	0.25180623429423427	0.1009969711303711	0.3777322769165039	0.2765075474390426	0.08925020694732666	0.4362238347530365	0.297903145083064	0.08077546954154968	0.4856857657432556	0.31605412167360275
73.0	0.1516735702753067	0.20151036977767944	0.2247486004794726	0.11909278482198715	0.30469653010368347	0.2513129435920422	0.10120684653520584	0.37854906916618347	0.2765670286066935	0.0892978385090828	0.43722668290138245	0.2978949641003363	0.08077216148376465	0.4860087037086487	0.31590441983597695
74.0	0.15296603739261627	0.20397378504276276	0.22778616840959623	0.1195526123046875	0.30505141615867615	0.2534198086255718	0.10168462246656418	0.38032788038253784	0.27904972776243164	0.08964581042528152	0.4379403293132782	0.30011171662156994	0.08107704669237137	0.4863322377204895	0.31803876090848954
75.0	0.15230323374271393	0.2020789384841919	0.22628940530724753	0.11954431980848312	0.30575960874557495	0.25286670917523624	0.10175090283155441	0.37966451048851013	0.2782058884870738	0.08996892720460892	0.43964025378227234	0.2999807680717276	0.08119635283946991	0.4885285794734955	0.31789917341857116
76.0	0.15266777575016022	0.20341363549232483	0.22714080379590693	0.11915907263755798	0.30548858642578125	0.2528939599012075	0.10133664309978485	0.37892967462539673	0.27805195383335907	0.08958575129508972	0.43890902400016785	0.2998302760860951	0.0809660330414772	0.48797154426574707	0.3178071752557611
77.0	0.153719961643219	0.20371364057064056	0.22791213730730214	0.11985915154218674	0.30661821365356445	0.25393691801930174	0.10182822495698929	0.3809683918952942	0.2792790223373037	0.08977009356021881	0.4395311176776886	0.30058682877745363	0.0811118483543396	0.489403635263443	0.31873671580762386
78.0	0.15465617179870605	0.20517392456531525	0.23025686514299235	0.12062551081180573	0.3092106282711029	0.25638854389139426	0.10249102115631104	0.3831626772880554	0.2816490564974234	0.09019883722066879	0.43971115350723267	0.30236790818857545	0.08139519393444061	0.48881879448890686	0.32029478334046396
79.0	0.15462303161621094	0.20496347546577454	0.22922693262839694	0.12092791497707367	0.3101200461387634	0.2558153851671008	0.10244407504796982	0.38309454917907715	0.28062289733431	0.09031689912080765	0.4401053786277771	0.30155652977393327	0.08158078044652939	0.48937198519706726	0.3195967452332131
80.0	0.1534299999475479	0.20439113676548004	0.22839386108075638	0.12037282437086105	0.3088877201080322	0.2552364963109562	0.10196907073259354	0.38183096051216125	0.28005105030338273	0.09000415354967117	0.4404643476009369	0.30149746024462376	0.08123115450143814	0.48996981978416443	0.31952855261280466
81.0	0.15470588207244873	0.2046785205602646	0.230664846569302	0.12077049911022186	0.30942025780677795	0.25698432886265216	0.1024661734700203	0.38336271047592163	0.282162217131559	0.09031275659799576	0.4419524669647217	0.3035115095242472	0.0816553384065628	0.4920882284641266	0.3218501989406201
82.0	0.15498757362365723	0.20585885643959045	0.2307816700711947	0.12068351358175278	0.30945396423339844	0.2567299895283844	0.10244959592819214	0.38301217555999756	0.2819039722819792	0.09024646878242493	0.4410383701324463	0.3030418079291727	0.08149296045303345	0.4901924729347229	0.3211191173073965
83.0	0.15508699417114258	0.2049051970243454	0.2302350062431559	0.12134630233049393	0.31031814217567444	0.25674420787367197	0.10299364477396011	0.3840829133987427	0.2818938950897649	0.09087613970041275	0.4428337514400482	0.3033888917855449	0.0818956047296524	0.49192070960998535	0.321248246840224
84.0	0.15562552213668823	0.20598644018173218	0.2311426419908288	0.1216735690832138	0.31037259101867676	0.2573239198504281	0.10328087210655212	0.38604018092155457	0.28294165857592857	0.09099213033914566	0.4434656798839569	0.30404060559410895	0.08195360004901886	0.49199578166007996	0.32179073743673103
85.0	0.1570422500371933	0.20746442675590515	0.2332467710170794	0.1221582368016243	0.3111417889595032	0.2588569894717569	0.10393261909484863	0.3867805302143097	0.2846635604956135	0.09130074828863144	0.44451847672462463	0.30563553463565446	0.08220380544662476	0.49239176511764526	0.32326337733168586
86.0	0.1565203070640564	0.20718254148960114	0.2324814798974801	0.12178127467632294	0.3112697899341583	0.25841506615605786	0.1034272313117981	0.38607197999954224	0.2839259045264085	0.0908140018582344	0.44324880838394165	0.30478460489536174	0.08203810453414917	0.4932340383529663	0.32307995674653484
87.0	0.15729908645153046	0.20843642950057983	0.23434120784497184	0.12227009236812592	0.31328797340393066	0.26036369326842224	0.1035846471786499	0.38673800230026245	0.2853733551063014	0.0911143347620964	0.44496166706085205	0.30657184271843113	0.08215741813182831	0.4939197599887848	0.3245174156184207
88.0	0.15701739490032196	0.20711921155452728	0.23373778080755547	0.12234880030155182	0.31388387084007263	0.2603982604013945	0.10343275219202042	0.3868219554424286	0.2851962217930123	0.09129245579242706	0.4454885423183441	0.30675781519286305	0.08229659497737885	0.49398237466812134	0.32457889100910586
89.0	0.15754763782024384	0.20911261439323425	0.23510228269800748	0.12309859693050385	0.3148236870765686	0.261700065209451	0.10413973778486252	0.3891817331314087	0.2869281200786626	0.09174399822950363	0.44791239500045776	0.30838420772615865	0.0824490487575531	0.4953502416610718	0.32582663012085167
90.0	0.15755592286586761	0.2089681476354599	0.23380819442985842	0.12268020212650299	0.31452271342277527	0.2601591792720129	0.10394366830587387	0.3896522521972656	0.2856469270793867	0.09162800014019012	0.4475678503513336	0.3070032925090907	0.08233139663934708	0.49518778920173645	0.3244482823313437
91.0	0.15816901624202728	0.20976576209068298	0.23534696627219487	0.12294531613588333	0.314628541469574	0.2613124878191061	0.10435791313648224	0.389870285987854	0.2869529836011772	0.09171499311923981	0.447776734828949	0.3080580708819461	0.08263463526964188	0.4962328374385834	0.32586382063593733
92.0	0.15823529660701752	0.20932455360889435	0.236793855947834	0.12298674136400223	0.31527164578437805	0.26303370155879563	0.1041342169046402	0.3897058963775635	0.2883766671177194	0.09176263213157654	0.4479820728302002	0.30972733383713064	0.08260314911603928	0.49688640236854553	0.3276068834412316
93.0	0.15865783393383026	0.2101771980524063	0.23703131579892261	0.12346727401018143	0.31630629301071167	0.26340036993361476	0.10468932241201401	0.3907891511917114	0.28879864440127995	0.09228873997926712	0.45103755593299866	0.31068671741993015	0.08302734047174454	0.49813151359558105	0.328174148021769
94.0	0.15898095071315765	0.21006765961647034	0.23707289547884908	0.12385666370391846	0.31749778985977173	0.2637894990486404	0.10469207912683487	0.39144420623779297	0.28888460195753507	0.0922783836722374	0.4507298767566681	0.31052514006645143	0.08305218815803528	0.49840885400772095	0.3281685037773713
95.0	0.1599668711423874	0.21126550436019897	0.23846118333507757	0.12467274814844131	0.31806427240371704	0.2649222648779436	0.1053493469953537	0.39261728525161743	0.2901146549952745	0.09264291077852249	0.4510471224784851	0.3114532305020017	0.0834001675248146	0.49882933497428894	0.329145969002003
96.0	0.1605302393436432	0.2122219353914261	0.23955136774273586	0.12514498829841614	0.31931400299072266	0.2660935818452367	0.1056034192442894	0.39372897148132324	0.29114635513877657	0.0927174761891365	0.4516930878162384	0.31225916929063097	0.08344325423240662	0.4992634952068329	0.32992122657036127
97.0	0.16106048226356506	0.21302936971187592	0.23971150010355324	0.12507043778896332	0.31909316778182983	0.2657656298281194	0.1054515391588211	0.39416372776031494	0.2910339809293228	0.09268227219581604	0.45243045687675476	0.31227134321924344	0.08343661576509476	0.5010479092597961	0.3301717710371093
98.0	0.16090306639671326	0.21323929727077484	0.2399051742675164	0.12522783875465393	0.3189938962459564	0.2660175828243233	0.10559237748384476	0.39370930194854736	0.29113960950591966	0.09268848598003387	0.4522882401943207	0.3123771035469382	0.08347970247268677	0.5003007650375366	0.3301586238106338
99.0	0.16067935526371002	0.21356220543384552	0.23953481122379602	0.12454432249069214	0.31877264380455017	0.2653258557389134	0.10547639429569244	0.394756019115448	0.29108770451380855	0.09284383058547974	0.4537752568721771	0.31270281610292683	0.08333885669708252	0.5008150935173035	0.3300078457904721
